,loss,val_loss,lr
0,685.269287109375,8.007786750793457,0.01
1,92.47956085205078,69.76158142089844,0.01
2,56.098453521728516,6.894322872161865,0.01
3,19.408912658691406,5.302543640136719,0.01
4,9.976397514343262,1.8918492794036865,0.01
5,4.464048385620117,1.8353503942489624,0.01
6,2.808180332183838,1.605831503868103,0.01
7,1.8506238460540771,1.5400186777114868,0.01
8,1.4763129949569702,1.421944499015808,0.01
9,1.2600153684616089,1.2252006530761719,0.01
10,1.1655330657958984,1.1067767143249512,0.01
11,1.1048723459243774,1.0342861413955688,0.01
12,1.058562994003296,1.0156830549240112,0.01
13,1.0311020612716675,0.9960958957672119,0.01
14,1.0081312656402588,0.9720020890235901,0.01
15,0.9849833846092224,0.9516912698745728,0.01
16,0.9660443067550659,0.9326116442680359,0.01
17,0.9454147815704346,0.9142333269119263,0.01
18,0.9251524209976196,0.8947373628616333,0.01
19,0.9066047668457031,0.8771364092826843,0.01
20,0.8884502649307251,0.8624675273895264,0.01
21,0.8722106218338013,0.8433719873428345,0.01
22,0.8551459908485413,0.8296590447425842,0.01
23,0.8395733833312988,0.8120975494384766,0.01
24,0.8236621618270874,0.7981654405593872,0.01
25,0.806918203830719,0.782848060131073,0.01
26,0.7923884391784668,0.769187331199646,0.01
27,0.7785663604736328,0.756202757358551,0.01
28,0.7650185227394104,0.7436349987983704,0.01
29,0.7525399327278137,0.7322221994400024,0.01
30,0.7399131655693054,0.7233530879020691,0.01
31,0.7296035289764404,0.7095238566398621,0.01
32,0.7170889377593994,0.697845458984375,0.01
33,0.7047325968742371,0.6874145269393921,0.01
34,0.6942519545555115,0.6776391863822937,0.01
35,0.6842461228370667,0.6683104634284973,0.01
36,0.6741130948066711,0.6614291071891785,0.01
37,0.6658730506896973,0.6500303149223328,0.01
38,0.6555616855621338,0.6415117979049683,0.01
39,0.6467911005020142,0.6330855488777161,0.01
40,0.6382752060890198,0.6250591278076172,0.01
41,0.6299886703491211,0.6171689033508301,0.01
42,0.6218917965888977,0.6105871200561523,0.01
43,0.6144454479217529,0.6035413146018982,0.01
44,0.6076759696006775,0.5998340249061584,0.01
45,0.5999740362167358,0.5881859064102173,0.01
46,0.5915942788124084,0.5813890695571899,0.01
47,0.5857039093971252,0.5745537281036377,0.01
48,0.5781519412994385,0.5682961344718933,0.01
49,0.5718095898628235,0.5618903636932373,0.01
50,0.5647159218788147,0.5556702017784119,0.01
51,0.5586276650428772,0.5493316054344177,0.01
52,0.5515997409820557,0.5436252951622009,0.01
53,0.545661985874176,0.5376325845718384,0.01
54,0.5397076606750488,0.5320340991020203,0.01
55,0.5342860221862793,0.5260986089706421,0.01
56,0.5298008322715759,0.5211528539657593,0.01
57,0.5249093770980835,0.5157263875007629,0.01
58,0.5183429718017578,0.5100600123405457,0.01
59,0.5124794244766235,0.504732608795166,0.01
60,0.5077455043792725,0.49966999888420105,0.01
61,0.5004810690879822,0.4944659173488617,0.01
62,0.4957630932331085,0.49045008420944214,0.01
63,0.4905525743961334,0.4847920536994934,0.01
64,0.4849604070186615,0.4796721339225769,0.01
65,0.4799712300300598,0.4746733605861664,0.01
66,0.4750022888183594,0.4703884422779083,0.01
67,0.47070324420928955,0.46580860018730164,0.01
68,0.4668084383010864,0.46261829137802124,0.01
69,0.46254199743270874,0.46064215898513794,0.01
70,0.4581804871559143,0.4514588713645935,0.01
71,0.4519699513912201,0.4463942050933838,0.01
72,0.4478396773338318,0.44192051887512207,0.01
73,0.4422930181026459,0.4415183961391449,0.01
74,0.4380709230899811,0.433186411857605,0.01
75,0.4319634735584259,0.4301040470600128,0.01
76,0.4290110468864441,0.4246639609336853,0.01
77,0.42463967204093933,0.42023468017578125,0.01
78,0.41995906829833984,0.41788560152053833,0.01
79,0.41603243350982666,0.4126759171485901,0.01
80,0.41156166791915894,0.4098263680934906,0.01
81,0.4075607359409332,0.4050200581550598,0.01
82,0.4035303294658661,0.40158212184906006,0.01
83,0.3997999131679535,0.3973265290260315,0.01
84,0.39585232734680176,0.39380112290382385,0.01
85,0.3922441601753235,0.39024147391319275,0.01
86,0.38856056332588196,0.38681939244270325,0.01
87,0.38484832644462585,0.3833262324333191,0.01
88,0.3815097510814667,0.3812163472175598,0.01
89,0.3779534697532654,0.3772643804550171,0.01
90,0.3744356334209442,0.37442463636398315,0.01
91,0.3721895217895508,0.37061774730682373,0.01
92,0.3681327700614929,0.3674721121788025,0.01
93,0.36447447538375854,0.36487531661987305,0.01
94,0.36156365275382996,0.3610040843486786,0.01
95,0.3581337034702301,0.35765114426612854,0.01
96,0.3553241491317749,0.35454902052879333,0.01
97,0.3519953787326813,0.3516371548175812,0.01
98,0.3489595651626587,0.34957629442214966,0.01
99,0.3465426564216614,0.34747830033302307,0.01
100,0.3439369201660156,0.34408026933670044,0.01
101,0.3399174213409424,0.3414061367511749,0.01
102,0.33780208230018616,0.3371575176715851,0.01
103,0.33464503288269043,0.33446720242500305,0.01
104,0.3312104344367981,0.3352680802345276,0.01
105,0.3300357758998871,0.329781711101532,0.01
106,0.32833239436149597,0.32645300030708313,0.01
107,0.3240622878074646,0.3299497365951538,0.01
108,0.32139310240745544,0.32065579295158386,0.01
109,0.3173314332962036,0.3182116150856018,0.01
110,0.31447282433509827,0.3155931234359741,0.01
111,0.31349703669548035,0.3150038421154022,0.01
112,0.31115132570266724,0.3139711916446686,0.01
113,0.30777430534362793,0.3105050027370453,0.01
114,0.30503907799720764,0.30652859807014465,0.01
115,0.30223846435546875,0.30171605944633484,0.01
116,0.299508661031723,0.29991358518600464,0.01
117,0.2968454658985138,0.2980954945087433,0.01
118,0.2934103012084961,0.2947118580341339,0.01
119,0.2920527458190918,0.29334118962287903,0.01
120,0.2892279624938965,0.2933609187602997,0.01
121,0.2873029410839081,0.28947165608406067,0.01
122,0.28528884053230286,0.2857428193092346,0.01
123,0.28278690576553345,0.28365904092788696,0.01
124,0.28118741512298584,0.28662389516830444,0.01
125,0.2794378399848938,0.2787652909755707,0.01
126,0.2762555778026581,0.2764657139778137,0.01
127,0.2740236520767212,0.27597832679748535,0.01
128,0.2747129201889038,0.282137930393219,0.01
129,0.2752426266670227,0.2753819525241852,0.01
130,0.27072083950042725,0.2676338851451874,0.01
131,0.26717787981033325,0.26534712314605713,0.01
132,0.2618166506290436,0.2631588280200958,0.01
133,0.25986501574516296,0.26565179228782654,0.01
134,0.2616734504699707,0.27755650877952576,0.01
135,0.26433065533638,0.25917473435401917,0.01
136,0.26101332902908325,0.2609214186668396,0.01
137,0.2552782893180847,0.2607059180736542,0.01
138,0.25530460476875305,0.25803297758102417,0.01
139,0.2520673871040344,0.250929057598114,0.01
140,0.24765531718730927,0.2533402740955353,0.01
141,0.2502147853374481,0.25656720995903015,0.01
142,0.2471924126148224,0.24731096625328064,0.01
143,0.24851834774017334,0.2497796267271042,0.01
144,0.2447751760482788,0.24996504187583923,0.01
145,0.24548494815826416,0.2474476844072342,0.01
146,0.23964771628379822,0.24032258987426758,0.01
147,0.23954994976520538,0.24020010232925415,0.01
148,0.23733042180538177,0.23777173459529877,0.01
149,0.23573128879070282,0.2363177388906479,0.01
150,0.2324775606393814,0.23527713119983673,0.01
151,0.23181618750095367,0.23452167212963104,0.01
152,0.2323174774646759,0.23447464406490326,0.01
153,0.2299480438232422,0.23148837685585022,0.01
154,0.22842064499855042,0.2311125099658966,0.01
155,0.2279796004295349,0.23265890777111053,0.01
156,0.22891592979431152,0.234165757894516,0.01
157,0.2268519103527069,0.23272253572940826,0.01
158,0.2253546118736267,0.2293347269296646,0.01
159,0.2237001210451126,0.23182429373264313,0.01
160,0.2248184084892273,0.2260933667421341,0.01
161,0.2206794172525406,0.22328120470046997,0.01
162,0.21938183903694153,0.22225214540958405,0.01
163,0.21834532916545868,0.22155512869358063,0.01
164,0.21844278275966644,0.23185643553733826,0.01
165,0.22036562860012054,0.22296075522899628,0.01
166,0.21849779784679413,0.21884788572788239,0.01
167,0.21521221101284027,0.2192183881998062,0.01
168,0.21585576236248016,0.21719181537628174,0.01
169,0.21385984122753143,0.21871811151504517,0.01
170,0.21597880125045776,0.2282232940196991,0.01
171,0.21904996037483215,0.2170315682888031,0.01
172,0.2142549604177475,0.21489520370960236,0.01
173,0.21486333012580872,0.21699011325836182,0.01
174,0.21214236319065094,0.21301397681236267,0.01
175,0.20967534184455872,0.21324409544467926,0.01
176,0.21090149879455566,0.21876859664916992,0.01
177,0.21291308104991913,0.21395526826381683,0.01
178,0.21071313321590424,0.21238268911838531,0.01
179,0.20734131336212158,0.2142789363861084,0.01
180,0.21442508697509766,0.2242441624403,0.01
181,0.21388022601604462,0.21362383663654327,0.01
182,0.21093207597732544,0.20941747725009918,0.01
183,0.21028824150562286,0.21669143438339233,0.01
184,0.2098519653081894,0.20734022557735443,0.01
185,0.2098110318183899,0.21777839958667755,0.01
186,0.2112112045288086,0.20906493067741394,0.01
187,0.20635901391506195,0.20618776977062225,0.01
188,0.20578311383724213,0.20596249401569366,0.01
189,0.20288950204849243,0.2071918398141861,0.01
190,0.20309750735759735,0.211908757686615,0.01
191,0.20223534107208252,0.20454815030097961,0.01
192,0.20106564462184906,0.2075110226869583,0.01
193,0.20107217133045197,0.20368695259094238,0.01
194,0.19911247491836548,0.20416700839996338,0.01
195,0.20186352729797363,0.20205186307430267,0.01
196,0.19855660200119019,0.20568685233592987,0.01
197,0.2004723697900772,0.20615486800670624,0.01
198,0.19953355193138123,0.2011888474225998,0.01
199,0.19799529016017914,0.20583967864513397,0.01
200,0.19912001490592957,0.20113980770111084,0.01
201,0.2019054889678955,0.20112019777297974,0.01
202,0.19857455790042877,0.1992497444152832,0.01
203,0.2007976770401001,0.2003660947084427,0.01
204,0.20002445578575134,0.19970765709877014,0.01
205,0.19682464003562927,0.20646481215953827,0.01
206,0.1973905712366104,0.19887830317020416,0.01
207,0.20031750202178955,0.19943684339523315,0.01
208,0.1964956521987915,0.1972021907567978,0.01
209,0.1967742145061493,0.19809578359127045,0.01
210,0.1935611218214035,0.19608785212039948,0.01
211,0.2017633616924286,0.2153051197528839,0.01
212,0.20129844546318054,0.2110448181629181,0.01
213,0.1988469958305359,0.21097330749034882,0.01
214,0.20087939500808716,0.21663117408752441,0.01
215,0.2006976306438446,0.20125778019428253,0.01
216,0.1938636153936386,0.1948385089635849,0.01
217,0.19233296811580658,0.19436724483966827,0.01
218,0.1902366578578949,0.19332288205623627,0.01
219,0.1917663812637329,0.20281997323036194,0.01
220,0.20528222620487213,0.19633471965789795,0.01
221,0.2004498392343521,0.193693608045578,0.01
222,0.18998460471630096,0.1995810866355896,0.01
223,0.1961909383535385,0.1982264220714569,0.01
224,0.19656242430210114,0.19370914995670319,0.01
225,0.18851953744888306,0.19155311584472656,0.01
226,0.19486019015312195,0.1923890858888626,0.01
227,0.18924425542354584,0.190646693110466,0.01
228,0.18792903423309326,0.19175870716571808,0.01
229,0.1870691329240799,0.19322966039180756,0.01
230,0.19242165982723236,0.19200499355793,0.01
231,0.18788807094097137,0.1894698292016983,0.01
232,0.1901656687259674,0.1904623955488205,0.01
233,0.19097332656383514,0.1939646154642105,0.01
234,0.18873149156570435,0.18863514065742493,0.01
235,0.19203470647335052,0.19438832998275757,0.01
236,0.1881036013364792,0.19096164405345917,0.01
237,0.19028502702713013,0.2203046977519989,0.01
238,0.1979394257068634,0.2070690393447876,0.01
239,0.19364745914936066,0.19173265993595123,0.01
240,0.19073094427585602,0.1963895857334137,0.01
241,0.19152624905109406,0.19197294116020203,0.01
242,0.19150689244270325,0.20541545748710632,0.01
243,0.19893531501293182,0.2314467877149582,0.01
244,0.2025301158428192,0.18752162158489227,0.01
245,0.19302240014076233,0.18801039457321167,0.01
246,0.19227012991905212,0.21025429666042328,0.01
