,loss,val_loss,lr
0,781.3423461914062,228.4571990966797,0.01
1,126.11761474609375,35.5228385925293,0.01
2,37.411075592041016,61.02756118774414,0.01
3,23.627647399902344,23.930448532104492,0.01
4,13.861382484436035,6.964432716369629,0.01
5,7.957834720611572,2.2521750926971436,0.01
6,4.196703910827637,2.111081600189209,0.01
7,2.976156234741211,2.149991035461426,0.01
8,2.4233052730560303,2.0823891162872314,0.01
9,2.1769862174987793,1.9670835733413696,0.01
10,2.0172009468078613,1.9026718139648438,0.01
11,1.9340795278549194,1.826040267944336,0.01
12,1.8646595478057861,1.774675726890564,0.01
13,1.8064113855361938,1.725089192390442,0.01
14,1.758243441581726,1.6764599084854126,0.01
15,1.7069827318191528,1.6324214935302734,0.01
16,1.6569294929504395,1.5831085443496704,0.01
17,1.6105937957763672,1.5416860580444336,0.01
18,1.5672013759613037,1.4966046810150146,0.01
19,1.5224016904830933,1.4549816846847534,0.01
20,1.4795657396316528,1.4162347316741943,0.01
21,1.4393073320388794,1.3780834674835205,0.01
22,1.4028899669647217,1.348335862159729,0.01
23,1.3658753633499146,1.3121607303619385,0.01
24,1.332515001296997,1.2765151262283325,0.01
25,1.296876072883606,1.2447726726531982,0.01
26,1.265781283378601,1.2159677743911743,0.01
27,1.2352067232131958,1.1875810623168945,0.01
28,1.2060303688049316,1.1602181196212769,0.01
29,1.1780779361724854,1.1337822675704956,0.01
30,1.150978446006775,1.1092913150787354,0.01
31,1.1255182027816772,1.0856614112854004,0.01
32,1.101287841796875,1.0630937814712524,0.01
33,1.0777374505996704,1.0414748191833496,0.01
34,1.0555592775344849,1.0207371711730957,0.01
35,1.0338159799575806,1.0015543699264526,0.01
36,1.0134708881378174,0.9813422560691833,0.01
37,0.9935174584388733,0.9635804891586304,0.01
38,0.9754392504692078,0.9443249702453613,0.01
39,0.9560162425041199,0.929854691028595,0.01
40,0.9370249509811401,0.9099485874176025,0.01
41,0.9189037084579468,0.8938466310501099,0.01
42,0.9013676047325134,0.8776400089263916,0.01
43,0.8852131366729736,0.8614931702613831,0.01
44,0.8683380484580994,0.8469582796096802,0.01
45,0.8529979586601257,0.8311523795127869,0.01
46,0.83726567029953,0.8172235488891602,0.01
47,0.8224578499794006,0.8022581934928894,0.01
48,0.8070531487464905,0.7896255254745483,0.01
49,0.7927191853523254,0.7747193574905396,0.01
50,0.7783253192901611,0.7611442804336548,0.01
51,0.7655003070831299,0.7491611838340759,0.01
52,0.7509816884994507,0.7351820468902588,0.01
53,0.7378488779067993,0.7222713828086853,0.01
54,0.7248560786247253,0.7109949588775635,0.01
55,0.7120856046676636,0.6980087757110596,0.01
56,0.6992411613464355,0.6862138509750366,0.01
57,0.6872408390045166,0.6744117140769958,0.01
58,0.6756961345672607,0.665747880935669,0.01
59,0.6655059456825256,0.653035044670105,0.01
60,0.6544039249420166,0.6413323283195496,0.01
61,0.6422253251075745,0.6308400630950928,0.01
62,0.6312210559844971,0.6223572492599487,0.01
63,0.6208128333091736,0.6107500195503235,0.01
64,0.6113218665122986,0.600874662399292,0.01
65,0.6016608476638794,0.5923132300376892,0.01
66,0.5915707945823669,0.5832202434539795,0.01
67,0.5816651582717896,0.5743533372879028,0.01
68,0.5728620886802673,0.5651394128799438,0.01
69,0.5643319487571716,0.5602343082427979,0.01
70,0.5586938261985779,0.5507968068122864,0.01
71,0.5500635504722595,0.540577232837677,0.01
72,0.540332555770874,0.5322515368461609,0.01
73,0.5325099229812622,0.5247456431388855,0.01
74,0.5240830779075623,0.5179077982902527,0.01
75,0.5165442228317261,0.5118891000747681,0.01
76,0.5108134746551514,0.5065690875053406,0.01
77,0.5059712529182434,0.49824488162994385,0.01
78,0.4973154067993164,0.49149712920188904,0.01
79,0.489867240190506,0.48738086223602295,0.01
80,0.4845115542411804,0.4803670048713684,0.01
81,0.47843363881111145,0.4733668565750122,0.01
82,0.47243040800094604,0.468038946390152,0.01
